Y,Z,Tangent_Y,Tangent_Z,Normal_Y,Normal_Z
15.08144846153846,5.1776411181680455,0.9999670956066454,0.008112194771461767,-0.008112194771461767,0.9999670956066454
15.167387692307692,5.178508701547092,0.9999264297028855,0.012129929168806581,-0.012129929168806581,0.9999264297028855
15.253326923076923,5.179735196009675,0.9998644772481705,0.01646290184756093,-0.01646290184756093,0.9998644772481705
15.339266153846154,5.18134775420021,0.9997771445334726,0.02111069085785388,-0.02111069085785388,0.9997771445334726
15.425205384615385,5.1833735287631155,0.9996600481999167,0.026072745021194138,-0.026072745021194138,0.9996600481999167
15.511144615384616,5.185839672342806,0.9995085192771289,0.03134836347309154,-0.03134836347309154,0.9995085192771289
15.597083846153845,5.188773337583699,0.9993176082274302,0.03693667400576909,-0.03693667400576909,0.9993176082274302
15.683023076923076,5.192201677130214,0.9990820911312912,0.0428366102852069,-0.0428366102852069,0.9990820911312912
15.768962307692307,5.196151863110145,0.9987963714728422,0.04904904007912865,-0.04904904007912865,0.9987963714728422
15.854901538461538,5.200652408196666,0.9984529306780172,0.055603464105024765,-0.055603464105024765,0.9984529306780172
15.94084076923077,5.205734008051699,0.9980444548953888,0.06250812789202795,-0.06250812789202795,0.9980444548953888
16.026780000000002,5.211427558971446,0.9975637523631562,0.06976073373423973,-0.06976073373423973,0.9975637523631562
16.11271923076923,5.217763957252102,0.9970033334843929,0.07735860017482739,-0.07735860017482739,0.9970033334843929
16.19865846153846,5.224774099189869,0.9963554307660392,0.08529862591519487,-0.08529862591519487,0.9963554307660392
16.284597692307692,5.232488881080946,0.9956120216467946,0.0935772533919581,-0.0935772533919581,0.9956120216467946
16.370536923076923,5.24093919922153,0.9947648543915286,0.10219043236722812,-0.10219043236722812,0.9947648543915286
16.456476153846154,5.250155949907822,0.9938054772065515,0.11113358391709717,-0.11113358391709717,0.9938054772065515
16.542415384615385,5.26017002943602,0.9927252707004256,0.12040156524217926,-0.12040156524217926,0.9927252707004256
16.628354615384616,5.271008837285344,0.9915522198963778,0.12970811546917677,-0.12970811546917677,0.9915522198963778
16.714293846153844,5.28258141930171,0.9906073508267439,0.1367372534754894,-0.1367372534754894,0.9906073508267439
16.800233076923078,5.2946525394832955,0.9900106401383981,0.1409926679397161,-0.1409926679397161,0.9900106401383981
16.886172307692306,5.306978215496696,0.9897963919247011,0.14248895582761334,-0.14248895582761334,0.9897963919247011
16.97211153846154,5.319314465008509,0.9899766082437383,0.14123142401825395,-0.14123142401825395,0.9899766082437383
17.058050769230768,5.331417305685335,0.9905412042772808,0.13721560636062655,-0.13721560636062655,0.9905412042772808
17.143990000000002,5.343042755193769,0.9914578271787444,0.13042766932673094,-0.13042766932673094,0.9914578271787444
